,head_actual,word_count,len_text,end_sym,len_avg_word,no_of_stop,numeric_value,no_of_sym,cos_sim,case
36279,0,13,74,1,5,6,0,3,0,3
36280,0,17,105,1,6,7,0,4,1,3
36281,0,10,68,1,6,2,0,2,1,3
36282,0,8,46,0,5,1,8,0,0,2
36283,0,25,198,1,7,6,0,6,1,2
36284,1,8,50,1,6,3,0,1,1,2
36285,0,13,91,1,7,3,0,3,1,3
36286,0,30,199,1,6,9,0,3,1,3
36287,0,20,139,1,6,1,0,14,1,3
36288,0,13,86,1,6,5,0,2,1,3
36289,0,8,52,1,6,2,0,2,1,3
36290,0,12,70,1,5,6,0,2,1,3
36291,0,10,76,1,7,3,0,3,1,3
36292,0,20,137,1,6,8,0,2,1,3
36293,0,6,43,1,7,1,0,2,1,3
36294,0,10,67,1,6,1,0,3,1,3
36295,0,12,70,1,5,6,0,2,1,3
36296,0,10,76,1,7,3,0,3,1,3
36297,0,1,5,1,5,0,0,1,1,2
36298,0,4,25,1,6,0,0,3,0,2
36299,0,5,64,0,12,0,10,6,0,2
36300,0,3,24,1,8,0,3,3,0,3
36301,0,1,11,1,11,0,0,1,0,2
36302,0,3,16,0,5,0,6,1,0,2
36303,0,1,78,1,78,0,0,78,0,3
36304,1,1,9,0,9,0,0,0,1,0
36305,0,40,244,1,6,16,0,6,1,2
36306,1,1,8,1,8,0,0,1,1,0
36307,0,27,171,0,6,7,2,5,1,3
36308,0,12,70,1,5,3,0,4,1,3
36309,0,12,57,0,4,5,0,2,0,3
36310,1,1,9,1,9,0,0,1,1,0
36311,0,1,6,0,6,0,0,0,0,2
36312,0,2,15,0,7,0,0,1,0,2
36313,0,1,4,0,4,0,0,0,0,2
36314,0,1,5,0,5,0,0,2,0,0
36315,0,3,23,0,7,0,0,1,0,2
36316,0,1,4,0,4,0,4,0,0,3
36317,0,2,16,0,8,0,0,0,0,2
36318,0,8,70,0,8,0,0,2,0,2
36319,0,1,4,0,4,0,4,0,0,3
36320,0,1,4,0,4,0,0,0,0,0
36321,0,7,66,0,9,0,0,1,0,2
36322,0,1,4,0,4,0,4,0,0,3
36323,1,2,17,1,8,0,0,1,1,0
36324,0,14,87,1,6,0,2,9,0,3
36325,0,8,61,0,7,1,0,3,1,3
36326,0,4,36,0,9,0,0,2,0,3
36327,1,2,12,1,6,0,0,1,1,0
36328,1,2,9,0,4,0,1,0,1,2
36329,0,7,40,0,5,0,0,1,1,2
36330,0,5,38,0,7,0,0,1,0,2
36331,0,12,78,0,6,2,0,2,1,2
36332,0,6,28,0,4,1,0,1,1,2
36333,0,5,45,0,9,0,0,1,0,2
36334,0,8,40,1,5,0,0,5,0,2
36335,0,2,24,1,12,0,0,2,1,2
36336,0,12,76,0,6,5,0,3,1,3
36337,0,11,94,0,8,3,0,3,1,3
36338,0,12,71,0,5,5,0,1,1,3
36339,1,2,9,0,4,0,1,0,1,2
36340,0,11,64,1,5,0,8,4,1,2
36341,0,5,38,0,7,0,0,1,0,2
36342,0,9,57,0,6,2,0,2,1,2
36343,0,14,72,0,5,5,0,2,1,2
36344,0,5,45,0,9,0,0,1,0,2
36345,0,9,49,0,5,1,0,4,1,2
36346,0,2,24,1,12,0,0,2,1,2
36347,0,5,25,0,5,1,0,2,1,3
36348,0,4,18,0,4,1,0,1,0,3
36349,0,7,54,0,7,1,0,1,0,3
36350,0,6,36,0,6,3,0,2,0,3
36351,0,12,68,0,5,4,0,1,1,3
36352,0,5,28,0,5,1,0,1,1,3
36353,0,9,50,0,5,3,0,1,1,3
36354,1,1,10,1,10,0,0,1,0,0
36355,0,3,16,1,5,0,0,2,0,3
36356,0,7,40,0,5,1,0,1,0,3
36357,0,4,30,0,7,1,0,1,1,3
36358,0,3,19,1,6,0,0,2,0,3
36359,0,4,18,0,4,0,0,1,0,3
36360,0,8,57,0,7,1,0,2,1,3
36361,1,2,17,1,8,0,0,1,1,0
36362,1,6,26,0,4,0,0,2,1,3
36363,0,7,35,0,5,0,0,4,1,3
36364,0,6,28,0,4,0,8,4,1,3
36365,0,4,15,0,3,0,0,2,0,3
36366,0,5,25,0,5,0,0,2,1,3
36367,0,8,47,0,5,0,0,5,1,3
36368,0,1,8,0,8,0,0,0,0,0
36369,0,7,55,0,7,3,0,0,1,2
36370,1,1,12,1,12,0,0,1,1,2
36371,0,16,89,0,5,11,0,0,1,2
36372,0,3,24,1,8,0,0,2,0,2
36373,0,4,25,1,6,0,0,3,1,2
36374,0,2,11,0,5,0,0,0,0,0
36375,0,4,19,0,4,0,12,2,0,2
36376,0,2,31,0,15,0,3,4,0,2
36377,1,2,16,0,8,0,0,0,1,0
36378,0,14,99,0,7,5,0,0,1,2
36379,0,7,50,0,7,3,0,1,1,3
36380,1,2,18,0,9,0,0,0,1,0
36381,0,14,78,0,5,4,2,5,1,2
36382,0,12,69,0,5,2,0,2,0,3
36383,0,14,75,1,5,3,11,5,0,2
36384,0,5,32,1,6,2,0,1,0,2
36385,0,13,77,0,5,5,8,3,0,2
36386,0,11,73,0,6,4,0,1,1,2
36387,0,3,22,1,7,0,0,1,0,2
36388,0,10,69,0,6,3,0,2,1,3
36389,0,10,82,1,8,3,0,5,0,3
36390,0,8,58,1,7,0,0,4,0,3
36391,0,7,52,1,7,1,0,3,1,3
36392,0,8,55,1,6,2,0,3,1,3
36393,0,5,37,1,7,1,0,2,0,3
36394,0,11,61,1,5,1,6,6,0,3
36395,0,11,67,0,6,1,0,4,1,3
36396,0,1,8,1,8,0,0,1,0,1
36397,0,5,42,1,8,1,0,2,1,3
36398,0,8,56,1,7,0,0,3,0,3
36399,0,13,78,0,6,3,10,6,1,3
36400,0,11,59,1,5,3,0,2,1,3
36401,0,11,67,0,6,2,0,6,1,3
36402,0,10,64,1,6,0,0,3,0,3
36403,1,1,8,0,8,0,0,0,1,0
36404,0,6,50,0,8,0,0,0,1,2
36405,0,1,11,0,11,0,0,0,0,2
36406,0,1,5,0,5,0,0,0,0,2
36407,0,3,20,0,6,1,0,0,0,2
36408,0,2,7,1,3,0,4,2,0,3
36409,0,1,4,0,4,0,4,0,0,3
36410,0,2,19,0,9,0,0,0,0,2
36411,0,3,25,1,8,0,4,10,0,0
36412,0,1,4,0,4,0,4,0,0,3
36413,0,4,30,0,7,0,8,10,0,0
36414,1,2,18,0,9,0,0,0,1,0
36415,0,5,30,1,6,0,0,2,0,2
36416,0,9,68,0,7,0,0,4,0,2
36417,0,8,41,0,5,1,1,4,0,2
36418,1,3,27,0,9,0,0,0,1,0
36419,0,7,53,0,7,1,0,2,0,2
36420,1,2,16,0,8,0,0,0,1,0
36421,0,7,29,0,4,1,5,2,1,2
36422,0,6,36,1,6,0,3,5,1,2
36423,0,3,15,1,5,0,0,1,0,2
36424,0,4,20,0,5,0,6,4,0,2
36425,0,3,19,0,6,0,0,2,0,2
36426,0,6,28,0,4,0,12,2,0,2
36427,0,4,23,0,5,0,0,1,1,2
36428,0,5,37,1,7,0,0,4,1,2
36429,0,3,20,0,6,0,0,1,1,2
36430,0,5,41,0,8,0,0,3,1,2
36431,0,8,51,1,6,0,0,4,0,2
36432,0,2,17,0,8,0,0,0,0,2
36433,0,3,14,0,4,0,2,1,0,2
36434,0,1,14,0,14,0,12,2,0,3
36435,0,1,23,0,23,0,4,2,0,1
36436,1,2,26,0,13,0,0,0,1,0
36437,0,1,3,0,3,0,0,0,0,0
36438,0,7,60,1,8,0,0,4,0,2
36439,0,1,4,0,4,0,4,0,0,3
36440,0,1,3,0,3,0,0,0,0,0
36441,0,7,60,1,8,0,0,4,0,2
36442,0,1,4,0,4,0,4,0,0,3
36443,1,4,37,0,9,0,0,2,1,0
36444,0,8,41,1,5,2,2,4,1,3
36445,0,9,53,1,5,1,2,7,0,3
36446,0,4,32,0,8,0,0,0,1,2
36447,0,2,9,0,4,0,2,0,0,3
36448,0,4,35,0,8,0,0,2,0,2
36449,0,3,16,0,5,0,4,3,0,2
36450,1,1,16,0,16,0,0,0,1,2
36451,0,13,90,1,6,4,0,2,1,3
36452,0,14,104,1,7,3,0,4,1,3
36453,0,10,77,1,7,2,0,2,1,3
36454,1,3,25,0,8,0,0,0,1,0
36455,0,10,74,1,7,0,0,4,1,2
36456,0,5,18,0,3,0,4,3,0,2
36457,0,18,104,0,5,6,0,1,1,3
36458,0,21,139,1,6,9,0,2,1,3
36459,0,9,66,1,7,0,0,4,1,2
36460,0,5,18,0,3,0,4,3,0,2
36461,0,18,107,0,5,9,0,1,1,3
36462,0,12,90,0,7,5,0,1,1,3
36463,1,3,27,0,9,0,0,0,0,0
36464,0,4,35,0,8,0,0,2,0,2
36465,0,2,16,0,8,0,0,0,0,2
36466,1,2,28,0,14,0,0,0,1,0
36467,0,8,40,0,5,3,0,1,1,3
36468,0,7,47,0,6,1,0,1,0,3
36469,0,11,63,0,5,5,0,1,0,3
36470,0,9,46,0,5,2,0,1,0,3
36471,0,12,67,0,5,6,0,1,1,3
36472,0,4,28,0,7,0,0,1,0,0
36473,0,12,90,0,7,2,0,3,1,3
36474,0,10,85,0,8,0,0,8,0,3
36475,1,2,16,0,8,0,0,0,1,0
36476,0,2,16,0,8,0,8,4,0,0
36477,0,5,34,0,6,0,3,4,1,0
36478,0,3,29,0,9,0,6,2,0,0
36479,0,2,11,0,5,0,0,0,0,2
36480,0,3,14,0,4,0,2,1,0,2
36481,0,1,1,1,1,0,0,1,0,3
36482,0,2,14,0,7,0,0,0,0,2
36483,0,6,60,0,10,0,13,7,0,2
36484,1,1,7,0,7,0,0,0,1,0
36485,0,17,113,0,6,4,1,3,1,3
36486,0,18,107,1,5,8,1,1,1,3
36487,0,1,1,1,1,0,0,1,0,3
36488,0,14,100,1,7,3,0,3,1,3
36489,0,1,1,1,1,0,0,1,0,3
36490,0,13,114,0,8,1,0,4,0,3
36491,0,9,59,1,6,4,0,1,1,3
36492,0,1,1,1,1,0,0,1,0,3
36493,0,12,90,1,7,3,0,7,0,3
36494,0,1,1,1,1,0,0,1,0,3
36495,0,9,56,1,6,2,0,4,1,3
36496,1,2,15,0,7,0,0,0,1,0
36497,0,9,53,0,5,1,4,3,1,2
36498,0,18,108,1,6,7,0,2,1,3
36499,0,1,17,1,17,0,0,1,1,2
36500,0,18,108,0,6,7,0,1,1,3
36501,0,9,53,1,5,5,0,3,1,1
36502,0,14,85,1,6,4,0,3,1,3
36503,0,1,1,1,1,0,0,1,0,3
36504,0,18,108,0,6,8,0,2,0,3
36505,0,4,37,1,9,2,0,3,0,2
36506,0,13,84,1,6,4,0,3,0,3
36507,0,15,95,1,6,6,0,2,1,3
36508,0,9,52,0,5,1,8,3,0,2
36509,0,17,108,0,6,6,0,1,1,3
36510,0,1,4,0,4,0,0,0,0,1
36511,0,1,1,1,1,0,0,1,0,3
36512,0,1,17,1,17,0,0,1,1,2
36513,0,16,103,0,6,6,0,1,0,3
36514,0,3,18,1,6,1,0,1,0,3
36515,0,1,1,1,1,0,0,1,0,3
36516,0,14,104,1,7,2,0,3,0,3
36517,0,4,27,1,6,1,0,2,0,1
36518,0,1,1,1,1,0,0,1,0,3
36519,0,13,96,0,7,3,0,2,0,3
36520,0,5,36,1,7,2,0,2,1,2
36521,0,1,1,1,1,0,0,1,0,3
36522,0,18,107,0,5,6,0,2,1,3
36523,0,2,12,1,6,0,0,1,0,1
36524,0,9,52,0,5,1,8,3,0,2
36525,0,18,107,0,5,6,0,1,1,3
36526,0,6,41,1,6,2,0,1,0,3
36527,0,1,1,1,1,0,0,1,0,3
36528,1,1,17,1,17,0,0,1,1,2
36529,0,15,106,0,7,3,0,4,1,3
36530,0,17,102,1,6,8,0,3,1,1
36531,0,1,1,1,1,0,0,1,0,3
36532,0,16,95,0,5,7,0,1,1,3
36533,0,11,87,1,7,3,0,5,0,3
36534,0,1,32,0,32,0,1,4,0,1
36535,0,9,52,0,5,1,8,3,0,2
36536,0,20,108,0,5,6,0,3,1,3
36537,0,3,32,1,10,0,0,1,0,3
36538,0,1,1,1,1,0,0,1,0,3
36539,0,1,17,1,17,0,0,1,1,2
36540,0,14,104,1,7,4,0,3,1,3
36541,0,1,1,1,1,0,0,1,0,3
36542,0,18,106,1,5,6,0,4,1,3
36543,0,1,1,1,1,0,0,1,0,3
36544,0,13,88,1,6,6,0,3,1,3
36545,1,2,9,0,4,0,0,0,1,0
36546,0,8,63,0,7,0,0,4,0,3
36547,0,7,35,0,5,0,0,6,0,3
36548,0,6,37,0,6,0,4,5,0,3
36549,0,10,73,0,7,0,7,10,0,3
36550,0,2,16,0,8,0,0,0,0,2
36551,1,1,13,0,13,0,0,0,0,0
36552,0,10,65,1,6,2,0,5,1,3
36553,1,1,13,0,13,0,0,0,1,0
36554,0,13,97,1,7,3,4,6,1,3
36555,0,1,1,1,1,0,0,1,0,3
36556,0,11,93,1,8,2,4,8,1,3
36557,0,1,1,1,1,0,0,1,0,3
36558,0,7,40,1,5,2,4,5,0,3
36559,0,1,1,1,1,0,0,1,0,3
36560,0,7,40,1,5,2,4,5,0,3
36561,1,2,16,0,8,0,0,0,1,0
36562,0,7,40,1,5,0,0,5,1,3
36563,0,8,30,0,3,1,6,3,1,3
36564,0,10,60,1,6,0,5,7,1,3
36565,0,5,46,0,9,0,6,3,0,2
36566,0,6,26,0,4,0,12,3,0,3
36567,0,5,43,0,8,0,1,5,1,3
36568,1,8,47,0,5,1,0,4,1,3
36569,1,1,6,0,6,0,0,0,1,2
36570,0,2,14,0,7,0,0,0,0,2
36571,0,4,38,0,9,1,4,3,0,2
36572,0,4,23,1,5,0,0,3,1,2
36573,0,3,18,0,6,0,10,1,0,2
36574,1,3,17,1,5,0,0,1,1,2
36575,0,4,27,1,6,0,1,3,1,2
36576,0,6,49,1,8,0,0,4,0,2
36577,0,4,21,0,5,2,0,0,1,2
36578,0,4,23,0,5,0,4,1,0,2
36579,0,3,27,0,9,0,0,1,0,2
36580,0,5,36,0,7,0,0,2,0,2
36581,0,5,20,0,4,0,6,1,0,2
36582,0,5,21,0,4,0,6,1,0,2
36583,0,1,7,1,7,0,0,1,0,2
36584,0,4,20,1,5,0,0,2,0,3
36585,0,10,65,0,6,2,0,1,1,3
36586,0,14,82,1,5,5,0,2,1,3
36587,0,2,6,1,3,0,0,2,0,0
36588,0,13,91,1,7,3,0,2,1,3
36589,0,10,69,1,6,2,0,2,0,3
36590,0,4,25,0,6,0,0,2,0,3
36591,0,10,59,0,5,4,0,1,1,3
36592,0,7,47,0,6,2,0,1,0,3
36593,0,15,87,0,5,5,0,2,1,3
36594,0,15,98,1,6,5,0,3,1,3
36595,1,1,15,1,15,0,0,1,0,2
36596,0,13,81,1,6,2,6,9,0,3
36597,0,13,80,1,6,2,6,9,0,3
36598,0,14,92,1,6,2,6,9,0,3
36599,1,2,17,1,8,0,0,1,1,2
36600,0,10,70,1,7,1,0,5,1,3
36601,0,3,12,0,4,0,1,1,0,3
36602,0,5,33,0,6,1,0,1,0,3
36603,0,6,40,1,6,1,0,2,0,3
36604,1,2,17,1,8,0,0,1,1,2
36605,0,3,19,1,6,0,0,2,1,3
36606,0,5,32,0,6,0,0,2,1,2
36607,0,7,32,0,4,1,6,1,1,2
36608,1,8,50,0,6,1,0,3,1,2
36609,0,4,23,0,5,0,0,1,1,2
36610,0,3,15,0,5,0,0,1,0,2
36611,1,3,20,0,6,0,0,1,1,2
36612,0,25,169,1,6,14,0,3,1,2
36613,0,2,14,0,7,0,0,0,0,2
36614,0,2,12,0,6,0,0,0,0,2
36615,0,8,57,0,7,0,12,8,0,3
36616,1,2,15,0,7,0,0,0,1,2
36617,0,57,502,1,8,7,1,21,1,2
36618,1,2,23,0,11,0,0,0,1,2
36619,0,3,14,0,4,0,0,1,0,2
36620,0,3,22,0,7,0,0,1,0,2
36621,0,10,80,1,8,1,0,6,0,2
36622,1,2,16,1,8,0,0,1,1,2
36623,0,12,70,0,5,0,10,4,0,2
36624,0,30,177,1,5,10,0,3,1,3
36625,0,37,247,1,6,16,0,3,1,3
36626,0,51,288,1,5,19,0,9,1,3
36627,0,23,186,1,8,6,0,7,1,2
36628,0,37,240,1,6,13,0,7,1,3
36629,0,5,30,0,6,0,0,1,1,2
36630,0,10,65,0,6,0,0,5,0,2
36631,0,22,154,1,7,5,3,4,0,3
36632,0,19,136,1,7,3,0,5,0,3
36633,0,26,183,1,7,4,0,6,1,3
36634,0,25,155,1,6,10,0,2,1,3
36635,0,16,115,1,7,4,0,5,1,3
36636,0,26,166,1,6,6,3,5,1,3
36637,0,14,80,1,5,2,0,4,1,3
36638,0,15,102,0,6,2,0,3,1,3
36639,0,9,44,0,4,0,8,3,0,2
36640,0,36,201,0,5,9,2,7,1,3
36641,0,33,206,0,6,12,0,4,1,3
36642,0,9,47,0,5,0,8,3,0,0
36643,0,26,150,1,5,9,0,5,1,3
36644,0,17,94,0,5,5,0,2,1,3
36645,0,23,146,1,6,7,0,3,1,3
36646,1,2,16,0,8,0,0,0,1,2
36647,0,5,26,0,5,1,8,3,1,2
36648,0,4,23,0,5,0,0,1,1,2
36649,0,5,35,0,7,0,0,2,0,2
36650,0,9,59,0,6,2,0,2,1,2
36651,0,2,6,0,3,0,1,0,0,2
36652,0,2,16,0,8,0,0,0,1,0
36653,0,2,12,0,6,0,0,0,0,0
36654,0,7,66,0,9,0,20,7,0,2
36655,0,12,63,1,5,4,1,1,1,2
36656,1,2,17,1,8,0,0,1,1,2
36657,0,29,183,1,6,15,0,3,1,2
36658,1,2,10,1,5,0,0,1,1,2
36659,0,7,58,0,8,0,0,0,0,2
36660,0,7,65,0,9,0,0,1,1,2
36661,0,8,65,0,8,0,0,2,0,2
36662,0,8,58,0,7,0,0,2,0,2
36663,0,8,66,0,8,0,0,2,0,2
36664,0,5,46,0,9,0,0,0,1,2
36665,1,3,27,1,9,0,0,1,1,2
36666,0,9,70,1,7,0,0,10,0,3
36667,0,5,23,1,4,0,0,3,1,3
36668,0,8,48,1,6,0,0,5,0,3
36669,0,11,52,1,4,0,7,6,1,3
36670,1,3,20,1,6,0,0,1,1,2
36671,0,10,57,1,5,4,0,2,1,3
36672,0,7,43,1,6,3,0,2,0,3
36673,0,6,44,1,7,0,0,4,1,3
36674,0,10,79,1,7,3,0,2,1,3
36675,0,4,31,1,7,0,0,2,0,3
36676,0,18,151,1,8,4,0,8,1,3
36677,0,16,115,1,7,1,0,7,1,3
36678,0,20,160,1,8,6,0,2,1,3
36679,0,20,144,1,7,8,0,4,1,3
36680,0,11,93,1,8,3,0,2,1,3
36681,0,12,74,1,6,4,0,3,1,3
36682,0,9,60,1,6,2,0,3,1,3
36683,0,24,168,1,7,9,0,4,1,3
36684,0,30,207,1,6,9,0,6,1,3
36685,0,15,118,1,7,5,0,3,1,3
36686,0,18,145,1,8,8,0,3,1,3
36687,0,25,192,1,7,7,0,3,1,3
36688,0,3,26,1,8,0,0,2,0,3
36689,0,5,35,1,7,1,0,2,1,3
36690,0,13,95,1,7,1,0,7,1,3
36691,0,9,58,1,6,3,0,2,1,3
36692,0,10,69,1,6,3,0,3,1,3
36693,0,5,35,1,7,0,0,2,0,3
36694,0,5,34,1,6,1,0,2,1,3
36695,1,1,13,1,13,0,0,1,1,2
36696,0,8,55,1,6,1,3,2,0,3
36697,0,11,68,1,6,1,0,2,1,3
36698,0,13,86,1,6,4,0,5,1,3
36699,0,8,41,1,5,2,0,2,0,3
36700,1,4,30,1,7,0,1,1,1,2
36701,0,9,62,1,6,0,0,3,0,3
36702,0,3,34,1,11,0,0,4,0,3
36703,0,4,26,1,6,0,0,3,0,3
36704,0,8,47,1,5,1,0,3,1,3
36705,0,10,51,1,5,1,12,3,0,3
36706,1,3,20,1,6,0,0,1,1,2
36707,0,8,47,1,5,1,3,2,0,3
36708,0,8,58,1,7,2,0,3,1,3
36709,0,14,103,1,7,3,0,4,1,3
36710,0,13,85,1,6,5,3,3,0,3
36711,0,9,47,1,5,2,0,2,1,3
36712,0,9,38,1,4,4,0,2,1,3
36713,0,18,117,1,6,6,0,4,1,3
36714,0,17,114,1,6,7,0,3,1,3
36715,0,15,98,1,6,5,0,5,1,3
36716,0,20,133,1,6,7,0,6,1,3
36717,0,1,13,1,13,0,0,1,1,2
36718,0,10,56,1,5,1,1,2,0,3
36719,0,10,56,1,5,3,0,2,1,3
36720,0,4,22,1,5,0,0,2,0,3
36721,0,4,30,1,7,0,1,1,1,2
36722,0,9,52,1,5,0,0,9,0,3
36723,0,5,24,0,4,0,0,2,0,3
36724,0,7,35,1,5,0,0,7,0,3
36725,0,10,45,1,4,1,12,3,0,3
36726,1,2,23,1,11,0,0,1,1,2
36727,0,13,91,1,7,0,8,11,0,3
36728,0,15,95,1,6,0,8,11,0,3
36729,0,7,28,1,4,0,4,5,0,3
36730,0,7,26,1,3,0,4,5,0,3
36731,1,2,24,1,12,0,0,1,1,2
36732,0,7,45,1,6,1,0,4,0,3
36733,0,8,70,1,8,1,0,4,1,2
36734,0,14,91,1,6,4,0,4,1,3
36735,0,17,115,1,6,4,0,3,1,3
36736,0,16,95,1,5,4,0,3,1,3
36737,1,2,17,1,8,0,0,1,1,2
36738,0,7,36,1,5,0,0,5,1,3
36739,0,8,35,1,4,1,6,3,1,3
36740,0,5,27,1,5,0,0,3,1,3
36741,0,7,38,1,5,1,0,3,1,3
36742,0,8,42,1,5,0,6,5,0,3
36743,0,9,51,1,5,0,2,6,1,3
36744,0,5,38,1,7,0,6,3,0,2
36745,1,1,12,1,12,0,0,1,1,2
36746,0,28,177,1,6,17,0,2,1,2
36747,0,4,29,0,7,0,0,1,0,2
36748,0,2,16,0,8,0,0,0,1,0
36749,0,2,16,0,8,0,0,0,1,0
36750,0,2,14,0,7,0,0,0,0,0
36751,0,3,22,0,7,0,12,3,0,2
36752,0,1,14,0,14,0,12,2,0,3
36753,1,3,19,1,6,0,0,2,1,0
36754,0,59,345,1,5,33,0,4,1,2
36755,1,3,28,1,9,0,0,2,1,0
36756,1,8,77,1,9,0,6,9,0,2
36757,1,3,21,1,7,0,0,2,0,0
36758,0,5,44,1,8,0,0,5,0,0
36759,0,5,42,1,8,0,0,5,1,0
36760,0,3,28,1,9,0,0,5,0,0
36761,1,3,28,1,9,0,0,2,1,0
36762,0,5,30,0,6,0,0,0,1,0
36763,0,4,19,0,4,0,0,0,1,0
36764,0,3,19,0,6,0,0,1,0,0
36765,0,3,10,0,3,0,0,1,0,0
36766,0,1,9,0,9,0,0,0,0,0
36767,0,1,4,0,4,0,4,0,0,3
36768,0,1,9,0,9,0,0,4,0,0
36769,0,1,6,0,6,0,5,1,0,3
36770,0,2,16,0,8,0,0,0,0,0
36771,0,1,4,0,4,0,4,0,0,3
36772,0,1,12,1,12,0,0,6,0,0
36773,0,1,2,0,2,0,2,0,0,3
36774,0,1,9,1,9,0,0,4,0,0
36775,0,1,4,0,4,0,4,0,0,3
36776,0,2,20,0,10,0,0,0,0,0
36777,0,1,2,0,2,0,2,0,0,3
36778,1,3,25,1,8,0,0,2,0,0
36779,0,10,61,1,6,1,0,3,1,2
36780,0,6,42,1,7,1,0,2,0,2
36781,1,3,17,1,5,0,0,2,1,0
36782,0,13,91,0,7,3,0,3,0,2
36783,0,9,52,1,5,2,13,3,0,3
36784,1,3,19,1,6,0,0,2,1,0
36785,0,4,21,0,5,0,0,1,1,2
36786,0,5,24,0,4,0,6,4,0,2
36787,0,4,29,0,7,0,0,1,0,2
36788,0,6,36,0,6,0,0,2,1,2
36789,0,3,16,0,5,0,0,1,0,2
36790,0,3,20,0,6,0,0,1,1,2
36791,0,7,39,0,5,0,0,3,1,2
36792,0,11,87,1,7,0,2,13,1,2
36793,0,2,26,1,13,0,6,5,0,2
36794,0,3,34,0,11,0,2,4,0,2
36795,1,2,14,1,7,0,0,2,1,0
36796,0,16,98,1,6,5,0,5,1,2
36797,0,17,106,1,6,8,0,5,1,2
36798,0,5,27,1,5,3,0,1,0,1
36799,0,2,6,1,3,0,0,1,1,0
36800,0,3,15,0,5,0,0,1,0,2
36801,0,3,13,1,4,0,0,2,0,0
36802,0,2,14,0,7,0,0,0,0,0
36803,0,1,7,0,7,0,0,0,0,2
36804,0,2,13,0,6,0,6,0,0,2
36805,0,1,10,0,10,0,10,0,0,3
36806,0,1,26,0,26,0,3,2,0,1
36807,1,3,27,0,9,0,0,5,0,0
36808,0,15,83,0,5,7,0,0,1,2
36809,0,6,67,1,11,0,0,6,1,1
36810,0,9,76,0,8,3,0,2,1,3
36811,0,11,71,0,6,5,0,0,1,3
36812,0,7,48,1,6,4,0,1,1,1
36813,0,3,24,0,8,1,0,0,1,2
36814,0,9,65,0,7,3,0,2,1,3
36815,0,7,43,1,6,3,0,1,1,1
36816,0,9,60,0,6,2,0,3,0,3
36817,0,2,24,1,12,0,0,1,0,2
36818,0,5,38,1,7,0,0,2,0,3
36819,0,9,60,1,6,3,0,2,1,3
36820,0,10,68,0,6,1,0,2,0,3
36821,0,3,18,1,6,1,0,1,0,3
36822,0,10,54,1,5,5,0,2,1,3
36823,0,10,60,0,6,3,0,1,1,3
36824,0,2,19,1,9,0,0,2,0,2
36825,0,8,61,1,7,1,0,2,0,3
36826,0,2,18,1,9,0,0,1,0,3
36827,0,9,66,0,7,2,0,2,1,3
36828,0,4,32,1,8,0,0,2,0,1
36829,0,10,70,0,7,3,0,3,1,3
36830,0,11,61,0,5,8,0,0,1,1
36831,0,1,10,1,10,0,0,1,0,1
36832,0,9,57,0,6,2,0,2,0,3
36833,0,9,62,0,6,2,0,2,1,3
36834,0,6,52,0,8,0,0,2,0,2
36835,0,6,51,1,8,1,0,1,0,2
36836,0,9,63,0,7,3,0,1,1,3
36837,0,10,66,0,6,4,0,2,0,3
36838,0,5,44,1,8,1,0,1,0,1
36839,0,6,38,1,6,1,0,2,1,3
36840,0,7,51,1,7,2,0,2,1,3
36841,0,6,42,1,7,1,0,3,0,3
36842,0,10,52,1,5,6,0,2,1,3
36843,1,2,8,1,4,0,0,1,1,2
36844,1,1,9,0,9,0,0,0,0,2
36845,0,11,63,1,5,1,0,4,1,3
36846,0,3,18,1,6,1,0,1,1,2
36847,0,6,35,1,5,1,0,2,0,3
36848,0,6,58,0,9,0,0,4,0,3
36849,0,3,31,1,10,1,0,2,1,1
36850,0,11,60,0,5,6,0,1,1,3
36851,0,1,14,1,14,0,0,1,0,1
36852,1,6,58,1,9,0,0,10,1,2
36853,0,4,19,1,4,1,8,3,0,3
36854,0,9,46,1,5,3,0,2,1,3
36855,0,8,45,1,5,3,0,2,0,3
36856,0,9,70,1,7,0,0,18,0,0
36857,0,4,22,0,5,1,8,3,0,3
36858,0,14,81,0,5,5,0,1,1,3
36859,0,2,19,1,9,0,0,1,0,2
36860,0,10,60,1,6,3,0,2,0,3
36861,0,8,64,1,8,0,0,17,0,0
36862,0,4,21,1,5,0,4,3,1,3
36863,0,7,43,1,6,2,0,2,1,3
36864,1,8,67,1,8,0,0,14,1,2
36865,0,13,73,1,5,5,3,4,0,3
36866,0,10,66,1,6,0,0,2,1,0
36867,0,6,35,1,5,2,0,4,0,3
36868,0,10,63,0,6,0,0,1,1,0
36869,0,3,19,1,6,0,0,1,0,0
36870,0,7,37,1,5,1,4,6,0,3
36871,0,1,12,0,12,0,0,0,0,2
36872,0,1,1,0,1,1,0,0,0,1
36873,0,7,62,1,8,2,0,4,1,3
36874,0,8,43,1,5,5,0,2,0,3
36875,0,9,58,0,6,3,0,2,1,3
36876,0,1,9,1,9,0,0,1,0,1
36877,0,2,6,0,3,0,1,0,0,2
36878,0,10,63,0,6,3,0,4,1,3
36879,0,4,27,1,6,1,0,1,1,1
36880,0,10,64,0,6,6,0,2,0,3
36881,0,2,18,1,9,1,0,1,0,1
36882,0,7,46,1,6,2,0,2,1,3
36883,0,15,73,0,4,7,2,1,1,2
36884,0,1,10,1,10,0,0,3,0,1
